Stimulus_ID,Angle,Proximity,n_candidates,Candidates,Actor,path,label,annotator,list_id,Site,HeadTarget,face_x_min,face_y_min,face_x_max,face_y_max,option1_x,option1_y,option2_x,option2_y,option3_x,option3_y,option4_x,option4_y,DistEyeHead
664,front,3,4,remote+doll+coffee+water,Y,./stimuli/A_cropped/remote_doll_coffee_bottle_Y/3/front/doll_0766.jpeg,doll,annotator1,7,Site0,-1,0.441352978,0.222404709,0.543984266,0.348860476,0.900293255,0.568401203,0.671554252,0.680330445,0.109481916,0.663966521,0.10459433,0.500327278,
665,front,3,4,remote+doll+coffee+water,Y,./stimuli/A_cropped/remote_doll_coffee_bottle_Y/3/front/doll_0767.jpeg,doll,annotator1,5,Site0,-1,0.445017373,0.22374018,0.544229939,0.349765875,0.900293255,0.569098631,0.671554252,0.682169119,0.10459433,0.646462649,0.10459433,0.500330615,
666,front,3,4,remote+doll+coffee+water,Y,./stimuli/A_cropped/remote_doll_coffee_bottle_Y/3/front/doll_0768.jpeg,doll,annotator1,5,Site0,-1,0.432479079,0.233925462,0.53721789,0.359443129,0.890518084,0.586329892,0.671554252,0.694154165,0.099706745,0.659622208,0.078201369,0.500352367,
667,front,3,4,remote+doll+coffee+water,Y,./stimuli/A_cropped/remote_doll_coffee_bottle_Y/3/front/remote_0763.jpeg,remote,annotator1,12,Site0,-1,0.464220478,0.258952274,0.556307381,0.381148928,0.900293255,0.58570525,0.671554252,0.686907021,0.134897361,0.671094244,0.134897361,0.500316256,
668,front,3,4,remote+doll+coffee+water,Y,./stimuli/A_cropped/remote_doll_coffee_bottle_Y/3/front/remote_0764.jpeg,remote,annotator1,2,Site0,-1,0.431764578,0.23683164,0.537932392,0.361721604,0.890518084,0.57531167,0.671554252,0.691026597,0.105571848,0.661936252,0.10459433,0.500323226,
669,front,3,4,remote+doll+coffee+water,Y,./stimuli/A_cropped/remote_doll_coffee_bottle_Y/3/front/remote_0765.jpeg,remote,annotator1,19,Site0,-1,0.450882476,0.235273004,0.550095041,0.358481425,0.900293255,0.574297659,0.671554252,0.688454578,0.109481916,0.659755911,0.10459433,0.500318874,
670,left,3,4,remote+doll+coffee+water,Y,./stimuli/A_cropped/remote_doll_coffee_bottle_Y/3/left/bottle_0760.jpeg,water,annotator1,7,Site0,-1,0.760023554,0.300796426,0.862654842,0.425821855,0.500488759,0.809309528,0.109481916,0.644950126,0.211143695,0.520235203,0.42228739,0.421949932,
671,left,3,4,remote+doll+coffee+water,Y,./stimuli/A_cropped/remote_doll_coffee_bottle_Y/3/left/coffee_0757.jpeg,coffee,annotator1,7,Site0,-1,0.761732916,0.310066355,0.860945481,0.434970298,0.500488759,0.829637079,0.105571848,0.686890609,0.211143695,0.52021554,0.42228739,0.434402634,
672,left,3,4,remote+doll+coffee+water,Y,./stimuli/A_cropped/remote_doll_coffee_bottle_Y/3/left/coffee_0758.jpeg,coffee,annotator1,0,Site0,-1,0.761732916,0.307859573,0.860945481,0.432056554,0.500488759,0.827771317,0.109481916,0.685832799,0.219941349,0.535689743,0.42228739,0.42246711,
673,left,3,4,remote+doll+coffee+water,Y,./stimuli/A_cropped/remote_doll_coffee_bottle_Y/3/left/coffee_0759.jpeg,coffee,annotator1,8,Site0,-1,0.764665467,0.320756274,0.863878033,0.441814824,0.500488759,0.830497723,0.109481916,0.687378559,0.219941349,0.535986611,0.42228739,0.434231367,
674,left,3,4,remote+doll+coffee+water,Y,./stimuli/A_cropped/remote_doll_coffee_bottle_Y/3/left/doll_0754.jpeg,doll,annotator1,5,Site0,-1,0.781528931,0.298841098,0.884160219,0.425093742,0.500488759,0.828192267,0.109481916,0.646372917,0.219941349,0.500417017,0.440860215,0.421183814,
675,left,3,4,remote+doll+coffee+water,Y,./stimuli/A_cropped/remote_doll_coffee_bottle_Y/3/left/doll_0755.jpeg,doll,annotator1,8,Site0,-1,0.776641345,0.308544588,0.879272633,0.434449274,0.500488759,0.832278163,0.109481916,0.645969506,0.219941349,0.520377509,0.431085044,0.421401035,
676,left,3,4,remote+doll+coffee+water,Y,./stimuli/A_cropped/remote_doll_coffee_bottle_Y/3/left/doll_0756.jpeg,doll,annotator1,5,Site0,-1,0.776641345,0.302767929,0.879272633,0.428643585,0.500488759,0.832201548,0.105571848,0.645935849,0.211143695,0.500415772,0.42228739,0.421419158,
677,left,3,4,remote+doll+coffee+water,Y,./stimuli/A_cropped/remote_doll_coffee_bottle_Y/3/left/remote_0751.jpeg,remote,annotator1,3,Site0,-1,0.781528931,0.302055228,0.884160219,0.4262906,0.500488759,0.827872634,0.109481916,0.644034161,0.219941349,0.500410354,0.440860215,0.422443144,
678,left,3,4,remote+doll+coffee+water,Y,./stimuli/A_cropped/remote_doll_coffee_bottle_Y/3/left/remote_0752.jpeg,remote,annotator1,13,Site0,-1,0.789103395,0.297628756,0.88831596,0.423081859,0.500488759,0.810367582,0.109481916,0.645445956,0.225806452,0.500414376,0.440860215,0.420025443,
679,left,3,4,remote+doll+coffee+water,Y,./stimuli/A_cropped/remote_doll_coffee_bottle_Y/3/left/remote_0753.jpeg,remote,annotator1,0,Site0,-1,0.789103395,0.295245932,0.88831596,0.423963404,0.500488759,0.812035916,0.109481916,0.646227779,0.219941349,0.500416603,0.434995112,0.421261965,
680,right,3,4,remote+doll+coffee+water,Y,./stimuli/A_cropped/remote_doll_coffee_bottle_Y/3/right/bottle_0782.jpeg,water,annotator1,8,Site0,-1,0.084746005,0.28537744,0.2,0.421075057,0.632453568,0.447248912,0.890518084,0.500273322,0.827956989,0.661533123,0.359726295,0.63693417,
681,right,3,4,remote+doll+coffee+water,Y,./stimuli/A_cropped/remote_doll_coffee_bottle_Y/3/right/bottle_0783.jpeg,water,annotator1,8,Site0,-1,0.083182111,0.274450197,0.198342816,0.412827334,0.632453568,0.43840315,0.890518084,0.420007711,0.832844575,0.653574047,0.359726295,0.597830291,
682,right,3,4,remote+doll+coffee+water,Y,./stimuli/A_cropped/remote_doll_coffee_bottle_Y/3/right/bottle_0784.jpeg,water,annotator1,4,Site0,-1,0.086220174,0.287691579,0.198,0.424362764,0.632453568,0.454578362,0.900293255,0.500275283,0.832844575,0.662692049,0.382209189,0.63791661,
683,right,3,4,remote+doll+coffee+water,Y,./stimuli/A_cropped/remote_doll_coffee_bottle_Y/3/right/coffee_0779.jpeg,coffee,annotator1,15,Site0,-1,0.074489969,0.285005994,0.183574547,0.423405995,0.632453568,0.452888744,0.890518084,0.500278765,0.810361681,0.664750014,0.359726295,0.626280467,
684,right,3,4,remote+doll+coffee+water,Y,./stimuli/A_cropped/remote_doll_coffee_bottle_Y/3/right/coffee_0780.jpeg,coffee,annotator1,18,Site0,-1,0.074489969,0.291148538,0.188,0.427901571,0.632453568,0.454694693,0.900293255,0.500284939,0.832844575,0.668398971,0.359726295,0.642754458,
685,right,3,4,remote+doll+coffee+water,Y,./stimuli/A_cropped/remote_doll_coffee_bottle_Y/3/right/coffee_0781.jpeg,coffee,annotator1,7,Site0,-1,0.076339491,0.276626367,0.191500196,0.416404472,0.635386119,0.442625309,0.900293255,0.444955245,0.832844575,0.66047439,0.359726295,0.602225973,
686,right,3,4,remote+doll+coffee+water,Y,./stimuli/A_cropped/remote_doll_coffee_bottle_Y/3/right/doll_0776.jpeg,doll,annotator1,2,Site0,-1,0.074489969,0.276893436,0.183574547,0.41650442,0.632453568,0.453747874,0.900293255,0.500290894,0.832844575,0.660282525,0.359726295,0.631774925,
687,right,3,4,remote+doll+coffee+water,Y,./stimuli/A_cropped/remote_doll_coffee_bottle_Y/3/right/doll_0777.jpeg,doll,annotator1,3,Site0,-1,0.069602383,0.283922446,0.179,0.422302266,0.632453568,0.45401051,0.890518084,0.500278724,0.810361681,0.664725992,0.359726295,0.639640816,
688,right,3,4,remote+doll+coffee+water,Y,./stimuli/A_cropped/remote_doll_coffee_bottle_Y/3/right/remote.jpeg,remote,annotator1,3,Site0,-1,0.054939627,0.278263903,0.164024205,0.416003381,0.602150538,0.453113585,0.866080156,0.500277434,0.769305963,0.652866358,0.335288368,0.638994638,
689,front,1,2,soccer+basketball,Y,./stimuli/A_cropped/soccer_basketball_Y/1/front/basketball_0512.jpeg,basketball,annotator2,17,Site0,-1,0.372576147,0.204368789,0.544334899,0.423675474,0.810361681,0.751778393,0.335288368,0.751778393,-1.0,-1.0,-1.0,-1.0,
690,front,1,2,soccer+basketball,Y,./stimuli/A_cropped/soccer_basketball_Y/1/front/basketball_0513.jpeg,basketball,annotator2,11,Site0,-1,0.357509048,0.162030102,0.533986553,0.392757739,0.810361681,0.756066701,0.301075269,0.756066701,-1.0,-1.0,-1.0,-1.0,
691,front,1,2,soccer+basketball,Y,./stimuli/A_cropped/soccer_basketball_Y/1/front/basketball_0514.jpeg,basketball,annotator2,9,Site0,-1,0.374531181,0.155663845,0.546289933,0.383835131,0.827956989,0.730250512,0.335288368,0.730250512,-1.0,-1.0,-1.0,-1.0,
692,front,1,2,soccer+basketball,Y,./stimuli/A_cropped/soccer_basketball_Y/1/front/soccer_0509.jpeg,soccer,annotator2,9,Site0,-1,0.37863276,0.193579789,0.55391856,0.420890026,0.810361681,0.760966993,0.301075269,0.760966993,-1.0,-1.0,-1.0,-1.0,
693,front,1,2,soccer+basketball,Y,./stimuli/A_cropped/soccer_basketball_Y/1/front/soccer_0510.jpeg,soccer,annotator2,14,Site0,-1,0.374304186,0.1953978,0.54260686,0.419359795,0.788856305,0.748558039,0.284457478,0.748558039,-1.0,-1.0,-1.0,-1.0,
694,front,1,2,soccer+basketball,Y,./stimuli/A_cropped/soccer_basketball_Y/1/front/soccer_0511.jpeg,soccer,annotator2,13,Site0,-1,0.379610277,0.189235957,0.554896077,0.419768558,0.810361681,0.764666477,0.301075269,0.764666477,-1.0,-1.0,-1.0,-1.0,
695,left,1,2,soccer+basketball,Y,./stimuli/A_cropped/soccer_basketball_Y/1/left/basketball_0494.jpeg,basketball,annotator2,16,Site0,-1,0.743130492,0.275507469,0.879547905,0.44983168,0.1485826,0.60566711,0.105571848,0.532031493,-1.0,-1.0,-1.0,-1.0,
696,left,1,2,soccer+basketball,Y,./stimuli/A_cropped/soccer_basketball_Y/1/left/basketball_0495.jpeg,basketball,annotator2,0,Site0,-1,0.690661616,0.239351621,0.822534865,0.409246314,0.109481916,0.568351476,0.064516129,0.500419334,-1.0,-1.0,-1.0,-1.0,
697,left,1,2,soccer+basketball,Y,./stimuli/A_cropped/soccer_basketball_Y/1/left/basketball_0496.jpeg,basketball,annotator2,14,Site0,-1,0.687297954,0.251435838,0.812213287,0.42106295,0.109481916,0.584728866,0.064516129,0.50043901,-1.0,-1.0,-1.0,-1.0,
698,left,1,2,soccer+basketball,Y,./stimuli/A_cropped/soccer_basketball_Y/1/left/soccer_0493.jpeg,soccer,annotator2,18,Site0,-1,0.710872428,0.281481929,0.84728984,0.459555122,0.109481916,0.62589473,0.078201369,0.53550877,-1.0,-1.0,-1.0,-1.0,
699,right,1,2,soccer+basketball,Y,./stimuli/A_cropped/soccer_basketball_Y/1/right/basketball_0530.jpeg,basketball,annotator2,17,Site0,-1,0.176487618,0.343320299,0.308360867,0.50373266,0.902248289,0.586070197,0.866080156,0.67723863,-1.0,-1.0,-1.0,-1.0,
700,right,1,2,soccer+basketball,Y,./stimuli/A_cropped/soccer_basketball_Y/1/right/basketball_0531.jpeg,basketball,annotator2,11,Site0,-1,0.201471952,0.319378135,0.33,0.478009229,0.935483871,0.581465912,0.88856305,0.665637334,-1.0,-1.0,-1.0,-1.0,
701,right,1,2,soccer+basketball,Y,./stimuli/A_cropped/soccer_basketball_Y/1/right/basketball_0532.jpeg,basketball,annotator2,12,Site0,-1,0.199516918,0.323182958,0.331,0.483819472,0.935483871,0.582495807,0.884652981,0.67990783,-1.0,-1.0,-1.0,-1.0,
702,right,1,2,soccer+basketball,Y,./stimuli/A_cropped/soccer_basketball_Y/1/right/soccer_0527.jpeg,soccer,annotator2,4,Site0,-1,0.168236371,0.321057229,0.299,0.48589526,0.923753666,0.58465352,0.884652981,0.672118412,-1.0,-1.0,-1.0,-1.0,
703,right,1,2,soccer+basketball,Y,./stimuli/A_cropped/soccer_basketball_Y/1/right/soccer_0528.jpeg,soccer,annotator2,2,Site0,-1,0.172146439,0.349497367,0.299,0.513300091,0.935483871,0.61979625,0.884652981,0.701708215,-1.0,-1.0,-1.0,-1.0,
704,right,1,2,soccer+basketball,Y,./stimuli/A_cropped/soccer_basketball_Y/1/right/soccer_0529.jpeg,soccer,annotator2,6,Site0,-1,0.172146439,0.330358086,0.299,0.49516555,0.935483871,0.582374729,0.884652981,0.679643782,-1.0,-1.0,-1.0,-1.0,
705,front,2,2,soccer+basketball,Y,./stimuli/A_cropped/soccer_basketball_Y/2/front/basketball_0518.jpeg,basketball,annotator2,11,Site0,-1,0.442908406,0.314690369,0.558069111,0.465188506,0.866080156,0.693014221,0.105571848,0.693014221,-1.0,-1.0,-1.0,-1.0,
706,front,2,2,soccer+basketball,Y,./stimuli/A_cropped/soccer_basketball_Y/2/front/basketball_0519.jpeg,basketball,annotator2,7,Site0,-1,0.438031092,0.308672329,0.562946425,0.462612091,0.884652981,0.69477076,0.105571848,0.69477076,-1.0,-1.0,-1.0,-1.0,
707,front,2,2,soccer+basketball,Y,./stimuli/A_cropped/soccer_basketball_Y/2/front/basketball_0520.jpeg,basketball,annotator2,16,Site0,-1,0.441726,0.309815257,0.559251518,0.459322003,0.884652981,0.694358803,0.105571848,0.681204231,-1.0,-1.0,-1.0,-1.0,
708,front,2,2,soccer+basketball,Y,./stimuli/A_cropped/soccer_basketball_Y/2/front/soccer_0515.jpeg,soccer,annotator2,14,Site0,-1,0.452683577,0.304984817,0.567844282,0.457760482,0.884652981,0.685166205,0.105571848,0.685166205,-1.0,-1.0,-1.0,-1.0,
709,front,2,2,soccer+basketball,Y,./stimuli/A_cropped/soccer_basketball_Y/2/front/soccer_0516.jpeg,soccer,annotator2,15,Site0,-1,0.460503714,0.322776248,0.575664419,0.472446478,0.884652981,0.694571333,0.109481916,0.694571333,-1.0,-1.0,-1.0,-1.0,
710,front,2,2,soccer+basketball,Y,./stimuli/A_cropped/soccer_basketball_Y/2/front/soccer_0517.jpeg,soccer,annotator2,17,Site0,-1,0.470241894,0.336570138,0.581566513,0.48714619,0.884652981,0.701126738,0.11827957,0.701126738,-1.0,-1.0,-1.0,-1.0,
711,left,2,2,soccer+basketball,Y,./stimuli/A_cropped/soccer_basketball_Y/2/left/basketball_0500.jpeg,basketball,annotator2,15,Site0,-1,0.713144509,0.299930604,0.845017759,0.468151065,0.109481916,0.65930128,0.1485826,0.533076877,-1.0,-1.0,-1.0,-1.0,
712,left,2,2,soccer+basketball,Y,./stimuli/A_cropped/soccer_basketball_Y/2/left/basketball_0501.jpeg,basketball,annotator2,8,Site0,-1,0.711735882,0.306063211,0.836651215,0.474271224,0.109481916,0.659527615,0.134897361,0.535650641,-1.0,-1.0,-1.0,-1.0,
713,left,2,2,soccer+basketball,Y,./stimuli/A_cropped/soccer_basketball_Y/2/left/basketball_0502.jpeg,basketball,annotator2,14,Site0,-1,0.713144509,0.296896771,0.845017759,0.468324135,0.109481916,0.643567006,0.1485826,0.535584985,-1.0,-1.0,-1.0,-1.0,
714,left,2,2,soccer+basketball,Y,./stimuli/A_cropped/soccer_basketball_Y/2/left/soccer_0497.jpeg,soccer,annotator2,16,Site0,-1,0.709471769,0.286539012,0.848690499,0.463852066,0.109481916,0.648496155,0.140762463,0.536806739,-1.0,-1.0,-1.0,-1.0,
715,left,2,2,soccer+basketball,Y,./stimuli/A_cropped/soccer_basketball_Y/2/left/soccer_0498.jpeg,soccer,annotator2,5,Site0,-1,0.726568306,0.269612723,0.876559749,0.449999642,0.109481916,0.631925013,0.134897361,0.500375855,-1.0,-1.0,-1.0,-1.0,
716,left,2,2,soccer+basketball,Y,./stimuli/A_cropped/soccer_basketball_Y/2/left/soccer_0499.jpeg,soccer,annotator2,0,Site0,-1,0.736390344,0.315296109,0.878467916,0.499604044,0.109481916,0.711597542,0.1485826,0.574116743,-1.0,-1.0,-1.0,-1.0,
717,right,2,2,soccer+basketball,Y,./stimuli/A_cropped/soccer_basketball_Y/2/right/basketball_0536.jpeg,basketball,annotator2,2,Site0,-1,0.21265575,0.36589524,0.344529,0.540536244,0.89540567,0.623468231,0.884652981,0.739549473,-1.0,-1.0,-1.0,-1.0,
718,right,2,2,soccer+basketball,Y,./stimuli/A_cropped/soccer_basketball_Y/2/right/basketball_0537.jpeg,basketball,annotator2,19,Site0,-1,0.210700716,0.368638566,0.342573966,0.543294389,0.89540567,0.627733607,0.866080156,0.747825032,-1.0,-1.0,-1.0,-1.0,
719,right,2,2,soccer+basketball,Y,./stimuli/A_cropped/soccer_basketball_Y/2/right/basketball_0538.jpeg,basketball,annotator2,14,Site0,-1,0.19,0.390651643,0.326243624,0.563076608,0.884652981,0.644504399,0.866080156,0.771182796,-1.0,-1.0,-1.0,-1.0,
720,right,2,2,soccer+basketball,Y,./stimuli/A_cropped/soccer_basketball_Y/2/right/soccer_0533.jpeg,soccer,annotator2,14,Site0,-1,0.238617602,0.35632576,0.363532935,0.527285266,0.935483871,0.605025554,0.900293255,0.71865976,-1.0,-1.0,-1.0,-1.0,
721,right,2,2,soccer+basketball,Y,./stimuli/A_cropped/soccer_basketball_Y/2/right/soccer_0534.jpeg,soccer,annotator2,14,Site0,-1,0.168667481,0.338640891,0.30854073,0.520252789,0.900293255,0.620800776,0.866080156,0.734374155,-1.0,-1.0,-1.0,-1.0,
722,right,2,2,soccer+basketball,Y,./stimuli/A_cropped/soccer_basketball_Y/2/right/soccer_0535.jpeg,soccer,annotator2,19,Site0,-1,0.184307754,0.35240696,0.316181004,0.530431453,0.900293255,0.621667802,0.866080156,0.750614875,-1.0,-1.0,-1.0,-1.0,
723,front,3,2,soccer+basketball,Y,./stimuli/A_cropped/soccer_basketball_Y/3/front/basketball_0524.jpeg,basketball,annotator2,1,Site0,-1,0.441539749,0.39573102,0.547707563,0.527948486,0.900293255,0.695391942,0.105571848,0.682193661,-1.0,-1.0,-1.0,-1.0,
724,front,3,2,soccer+basketball,Y,./stimuli/A_cropped/soccer_basketball_Y/3/front/basketball_0525.jpeg,basketball,annotator2,15,Site0,-1,0.456015734,0.418541651,0.558647022,0.54997167,0.900293255,0.714762915,0.109481916,0.702287061,-1.0,-1.0,-1.0,-1.0,
725,front,3,2,soccer+basketball,Y,./stimuli/A_cropped/soccer_basketball_Y/3/front/basketball_0526.jpeg,basketball,annotator2,5,Site0,-1,0.447404851,0.413567455,0.553572666,0.545335138,0.900293255,0.715314674,0.109481916,0.702806768,-1.0,-1.0,-1.0,-1.0,
726,front,3,2,soccer+basketball,Y,./stimuli/A_cropped/soccer_basketball_Y/3/front/soccer_0521.jpeg,soccer,annotator2,12,Site0,-1,0.450834055,0.391188627,0.559918633,0.530695154,0.923753666,0.691356637,0.109481916,0.703158368,-1.0,-1.0,-1.0,-1.0,
727,front,3,2,soccer+basketball,Y,./stimuli/A_cropped/soccer_basketball_Y/3/front/soccer_0522.jpeg,soccer,annotator2,3,Site0,-1,0.445946469,0.379633512,0.555031048,0.518854792,0.923753666,0.690965372,0.099706745,0.665727658,-1.0,-1.0,-1.0,-1.0,
728,front,3,2,soccer+basketball,Y,./stimuli/A_cropped/soccer_basketball_Y/3/front/soccer_0523.jpeg,soccer,annotator2,6,Site0,-1,0.457894524,0.397298527,0.562633335,0.529455179,0.923753666,0.687521526,0.109481916,0.687521526,-1.0,-1.0,-1.0,-1.0,
729,left,3,2,soccer+basketball,Y,./stimuli/A_cropped/soccer_basketball_Y/3/left/basketball_0506.jpeg,basketball,annotator2,4,Site0,-1,0.66797923,0.254720652,0.829576977,0.456868876,0.109481916,0.737396363,0.109481916,0.500401686,-1.0,-1.0,-1.0,-1.0,
730,left,3,2,soccer+basketball,Y,./stimuli/A_cropped/soccer_basketball_Y/3/left/basketball_0507.jpeg,basketball,annotator2,8,Site0,-1,0.659119626,0.220019976,0.809111068,0.415622729,0.109481916,0.724564731,0.109481916,0.500407558,-1.0,-1.0,-1.0,-1.0,
731,left,3,2,soccer+basketball,Y,./stimuli/A_cropped/soccer_basketball_Y/3/left/basketball_0508.jpeg,basketball,annotator2,14,Site0,-1,0.66797923,0.212871594,0.829576977,0.418887441,0.105571848,0.737070164,0.10459433,0.500401134,-1.0,-1.0,-1.0,-1.0,
732,left,3,2,soccer+basketball,Y,./stimuli/A_cropped/soccer_basketball_Y/3/left/soccer_0503.jpeg,soccer,annotator2,5,Site0,-1,0.646411903,0.219943662,0.796403346,0.411745981,0.109481916,0.698357377,0.109481916,0.468281756,-1.0,-1.0,-1.0,-1.0,
733,left,3,2,soccer+basketball,Y,./stimuli/A_cropped/soccer_basketball_Y/3/left/soccer_0504.jpeg,soccer,annotator2,6,Site0,-1,0.661422966,0.199140232,0.816582899,0.403799651,0.109481916,0.703932237,0.10459433,0.469837837,-1.0,-1.0,-1.0,-1.0,
734,left,3,2,soccer+basketball,Y,./stimuli/A_cropped/soccer_basketball_Y/3/left/soccer_0505.jpeg,soccer,annotator2,18,Site0,-1,0.664069162,0.201358483,0.825666908,0.39746639,0.109481916,0.69541111,0.109481916,0.449529581,-1.0,-1.0,-1.0,-1.0,
735,right,3,2,soccer+basketball,Y,./stimuli/A_cropped/soccer_basketball_Y/3/right/basketball_0542.jpeg,basketball,annotator2,14,Site0,-1,0.18508578,0.260515662,0.34,0.448777473,0.942326491,0.500414112,0.671554252,0.744740395,-1.0,-1.0,-1.0,-1.0,
736,right,3,2,soccer+basketball,Y,./stimuli/A_cropped/soccer_basketball_Y/3/right/basketball_0543.jpeg,basketball,annotator2,14,Site0,-1,0.194845867,0.315538272,0.336923439,0.500095844,0.935483871,0.567990134,0.671554252,0.801575869,-1.0,-1.0,-1.0,-1.0,
737,right,3,2,soccer+basketball,Y,./stimuli/A_cropped/soccer_basketball_Y/3/right/basketball_0544.jpeg,basketball,annotator2,18,Site0,-1,0.212394308,0.300661032,0.362385751,0.479844484,0.942326491,0.540092166,0.671554252,0.775785505,-1.0,-1.0,-1.0,-1.0,
738,right,3,2,soccer+basketball,Y,./stimuli/A_cropped/soccer_basketball_Y/3/right/soccer_0539.jpeg,soccer,annotator2,9,Site0,-1,0.229273541,0.295021569,0.361146791,0.467575789,0.923753666,0.532577334,0.671554252,0.770728881,-1.0,-1.0,-1.0,-1.0,
739,right,3,2,soccer+basketball,Y,./stimuli/A_cropped/soccer_basketball_Y/3/right/soccer_0540.jpeg,soccer,annotator2,8,Site0,-1,0.213418692,0.292737298,0.355496264,0.475944366,0.923753666,0.539896368,0.671554252,0.791364385,-1.0,-1.0,-1.0,-1.0,
740,right,3,2,soccer+basketball,Y,./stimuli/A_cropped/soccer_basketball_Y/3/right/soccer_0541.jpeg,soccer,annotator2,7,Site0,-1,0.201688487,0.306394544,0.343766059,0.490191845,0.923753666,0.557035581,0.671554252,0.788368708,-1.0,-1.0,-1.0,-1.0,
741,front,1,2,soccer+coffee,Y,./stimuli/A_cropped/soccer_coffee_Y/1/front/IMG_0456.jpeg,soccer,annotator2,11,Site0,-1,0.362798249,0.192586055,0.552144874,0.42715979,0.664038264,0.811339198,0.31072508,0.884652981,-1.0,-1.0,-1.0,-1.0,
742,front,1,2,soccer+coffee,Y,./stimuli/A_cropped/soccer_coffee_Y/1/front/IMG_0457.jpeg,soccer,annotator2,10,Site0,-1,0.407964056,0.206290808,0.593013461,0.430407064,0.721407625,0.796525516,0.359726295,0.873108484,-1.0,-1.0,-1.0,-1.0,
