Stimulus_ID,Angle,Proximity,n_candidates,Candidates,Actor,path,label,annotator,list_id,Site,HeadTarget,face_x_min,face_y_min,face_x_max,face_y_max,option1_x,option1_y,option2_x,option2_y,option3_x,option3_y,option4_x,option4_y
1576,front,2,3,wooden hand+bunny+bottle,Z,./stimuli/B_cropped_v1117/hand_bunny_bottle2/IMG_4519.jpg,bunny,annotator1,1,SiteH,bunny,0.419689885,0.217225211,0.581287632,0.422070976,0.744868035,0.632453568,0.500488759,0.632453568,0.250244379,0.671554252,-1.0,-1.0
1577,front,2,3,wooden hand+bunny+bottle,Z,./stimuli/B_cropped_v1117/hand_bunny_bottle2/IMG_4520.jpg,wooden hand,annotator1,9,SiteH,bunny,0.405422111,0.217225211,0.595555406,0.422070976,0.744868035,0.632453568,0.500488759,0.632453568,0.250244379,0.671554252,-1.0,-1.0
1578,front,2,3,wooden hand+bunny+bottle,Z,./stimuli/B_cropped_v1117/hand_bunny_bottle2/IMG_4521.jpg,bottle,annotator1,18,SiteH,bunny,0.405422111,0.217225211,0.595555406,0.422070976,0.744868035,0.632453568,0.500488759,0.671554252,0.250244379,0.671554252,-1.0,-1.0
1579,front,2,3,wooden hand+bunny+bottle,Z,./stimuli/B_cropped_v1117/hand_bunny_bottle2/IMG_4522.jpg,bottle,annotator1,14,SiteH,bottle,0.416695383,0.22454706,0.566686826,0.422569264,0.744868035,0.632453568,0.500488759,0.632453568,0.250244379,0.671554252,-1.0,-1.0
1580,front,2,3,wooden hand+bunny+bottle,Z,./stimuli/B_cropped_v1117/hand_bunny_bottle2/IMG_4523.jpg,wooden hand,annotator1,0,SiteH,bottle,0.419689885,0.222112797,0.581287632,0.426958562,0.744868035,0.632453568,0.500488759,0.632453568,0.250244379,0.671554252,-1.0,-1.0
1581,front,2,3,wooden hand+bunny+bottle,Z,./stimuli/B_cropped_v1117/hand_bunny_bottle2/IMG_4524.jpg,bunny,annotator1,8,SiteH,bottle,0.422908792,0.222112797,0.578068725,0.426958562,0.744868035,0.632453568,0.500488759,0.632453568,0.250244379,0.671554252,-1.0,-1.0
1582,front,3,3,wooden hand+bunny+bottle,Z,./stimuli/B_cropped_v1117/hand_bunny_bottle2/IMG_4525.jpg,wooden hand,annotator1,15,SiteH,-1,0.490806744,0.363804125,0.605967449,0.517916305,0.921798631,0.686217009,0.500488759,0.721407625,0.078201369,0.721407625,-1.0,-1.0
1583,front,3,3,wooden hand+bunny+bottle,Z,./stimuli/B_cropped_v1117/hand_bunny_bottle2/IMG_4526.jpg,bunny,annotator1,7,SiteH,-1,0.466368817,0.373579296,0.581529522,0.527691476,0.921798631,0.686217009,0.500488759,0.721407625,0.078201369,0.744868035,-1.0,-1.0
1584,front,3,3,wooden hand+bunny+bottle,Z,./stimuli/B_cropped_v1117/hand_bunny_bottle2/IMG_4527.jpg,bottle,annotator1,8,SiteH,-1,0.457571163,0.376649097,0.572731868,0.524621676,0.921798631,0.686217009,0.500488759,0.721407625,0.078201369,0.721407625,-1.0,-1.0
1585,front,3,3,wooden hand+bunny+bottle,Z,./stimuli/B_cropped_v1117/hand_bunny_bottle2/IMG_4528.jpg,wooden hand,annotator1,19,SiteH,wooden hand,0.490806744,0.375129796,0.605967449,0.526140976,0.921798631,0.686217009,0.500488759,0.721407625,0.078201369,0.744868035,-1.0,-1.0
1586,front,3,3,wooden hand+bunny+bottle,Z,./stimuli/B_cropped_v1117/hand_bunny_bottle2/IMG_4529.jpg,bunny,annotator1,1,SiteH,wooden hand,0.490806744,0.373579296,0.605967449,0.527691476,0.921798631,0.686217009,0.500488759,0.721407625,0.078201369,0.721407625,-1.0,-1.0
1587,front,3,3,wooden hand+bunny+bottle,Z,./stimuli/B_cropped_v1117/hand_bunny_bottle2/IMG_4530.jpg,bottle,annotator1,19,SiteH,wooden hand,0.490806744,0.373579296,0.605967449,0.527691476,0.921798631,0.686217009,0.500488759,0.721407625,0.078201369,0.721407625,-1.0,-1.0
1588,front,3,3,wooden hand+bunny+bottle,Z,./stimuli/B_cropped_v1117/hand_bunny_bottle2/IMG_4531.jpg,bunny,annotator1,4,SiteH,bunny,0.466368817,0.377626614,0.581529522,0.525599193,0.921798631,0.686217009,0.500488759,0.721407625,0.078201369,0.721407625,-1.0,-1.0
1589,front,3,3,wooden hand+bunny+bottle,Z,./stimuli/B_cropped_v1117/hand_bunny_bottle2/IMG_4532.jpg,wooden hand,annotator1,13,SiteH,bunny,0.442908406,0.353051437,0.558069111,0.507163617,0.921798631,0.686217009,0.500488759,0.721407625,0.064516129,0.721407625,-1.0,-1.0
1590,front,3,3,wooden hand+bunny+bottle,Z,./stimuli/B_cropped_v1117/hand_bunny_bottle2/IMG_4533.jpg,bottle,annotator1,3,SiteH,bunny,0.442908406,0.35207392,0.558069111,0.506186099,0.921798631,0.686217009,0.500488759,0.721407625,0.064516129,0.721407625,-1.0,-1.0
1591,front,3,3,wooden hand+bunny+bottle,Z,./stimuli/B_cropped_v1117/hand_bunny_bottle2/IMG_4534.jpg,bottle,annotator1,7,SiteH,bottle,0.416515444,0.366873925,0.531676149,0.514846505,0.921798631,0.686217009,0.500488759,0.721407625,0.064516129,0.721407625,-1.0,-1.0
1592,front,3,3,wooden hand+bunny+bottle,Z,./stimuli/B_cropped_v1117/hand_bunny_bottle2/IMG_4535.jpg,wooden hand,annotator1,5,SiteH,bottle,0.418470478,0.361849091,0.533631183,0.51596127,0.921798631,0.686217009,0.500488759,0.721407625,0.064516129,0.721407625,-1.0,-1.0
1593,front,3,3,wooden hand+bunny+bottle,Z,./stimuli/B_cropped_v1117/hand_bunny_bottle2/IMG_4536.jpg,bunny,annotator1,10,SiteH,bottle,0.418470478,0.366873925,0.533631183,0.514846505,0.921798631,0.686217009,0.500488759,0.721407625,0.064516129,0.721407625,-1.0,-1.0
1594,left,1,3,wooden hand+bunny+bottle,Z,./stimuli/B_cropped_v1117/hand_bunny_bottle2/IMG_4741.jpg,wooden hand,annotator1,3,SiteH,-1,0.591670945,0.266572551,0.741662388,0.45288004,0.440860215,0.744868035,0.188660802,0.671554252,0.053763441,0.671554252,-1.0,-1.0
1595,left,1,3,wooden hand+bunny+bottle,Z,./stimuli/B_cropped_v1117/hand_bunny_bottle2/IMG_4742.jpg,bunny,annotator1,3,SiteH,-1,0.574137588,0.163461771,0.735735335,0.368307535,0.442815249,0.686217009,0.250244379,0.721407625,0.064516129,0.671554252,-1.0,-1.0
1596,left,1,3,wooden hand+bunny+bottle,Z,./stimuli/B_cropped_v1117/hand_bunny_bottle2/IMG_4743.jpg,bottle,annotator1,1,SiteH,-1,0.57994074,0.176363584,0.729932183,0.369090962,0.442815249,0.686217009,0.250244379,0.721407625,0.064516129,0.632453568,-1.0,-1.0
1597,left,1,3,wooden hand+bunny+bottle,Z,./stimuli/B_cropped_v1117/hand_bunny_bottle2/IMG_4744.jpg,wooden hand,annotator1,4,SiteH,wooden hand,0.623990961,0.182034596,0.785588707,0.38688036,0.500488759,0.686217009,0.250244379,0.671554252,0.099706745,0.632453568,-1.0,-1.0
1598,left,1,3,wooden hand+bunny+bottle,Z,./stimuli/B_cropped_v1117/hand_bunny_bottle2/IMG_4745.jpg,bunny,annotator1,17,SiteH,wooden hand,0.623990961,0.181338259,0.785588707,0.387576697,0.500488759,0.704789834,0.250244379,0.671554252,0.10459433,0.632453568,-1.0,-1.0
1599,left,1,3,wooden hand+bunny+bottle,Z,./stimuli/B_cropped_v1117/hand_bunny_bottle2/IMG_4746.jpg,bottle,annotator1,18,SiteH,wooden hand,0.627901029,0.185446376,0.789498775,0.38346858,0.500488759,0.686217009,0.250244379,0.671554252,0.099706745,0.632453568,-1.0,-1.0
1600,left,1,3,wooden hand+bunny+bottle,Z,./stimuli/B_cropped_v1117/hand_bunny_bottle2/IMG_4747.jpg,bunny,annotator1,11,SiteH,bunny,0.612260755,0.185446376,0.773858502,0.38346858,0.500488759,0.686217009,0.250244379,0.671554252,0.10459433,0.632453568,-1.0,-1.0
1601,left,1,3,wooden hand+bunny+bottle,Z,./stimuli/B_cropped_v1117/hand_bunny_bottle2/IMG_4748.jpg,wooden hand,annotator1,15,SiteH,bunny,0.615193307,0.185446376,0.776791053,0.38346858,0.500488759,0.686217009,0.250244379,0.671554252,0.10459433,0.632453568,-1.0,-1.0
1602,left,1,3,wooden hand+bunny+bottle,Z,./stimuli/B_cropped_v1117/hand_bunny_bottle2/IMG_4749.jpg,bottle,annotator1,10,SiteH,bunny,0.620080892,0.176169493,0.781678639,0.381015258,0.500488759,0.686217009,0.250244379,0.632453568,0.10459433,0.632453568,-1.0,-1.0
1603,left,1,3,wooden hand+bunny+bottle,Z,./stimuli/B_cropped_v1117/hand_bunny_bottle2/IMG_4750.jpg,bottle,annotator1,15,SiteH,bottle,0.614952224,0.182228687,0.771167033,0.374956064,0.500488759,0.686217009,0.250244379,0.671554252,0.10459433,0.632453568,-1.0,-1.0
1604,left,1,3,wooden hand+bunny+bottle,Z,./stimuli/B_cropped_v1117/hand_bunny_bottle2/IMG_4751.jpg,wooden hand,annotator1,12,SiteH,bottle,0.614952224,0.182228687,0.771167033,0.374956064,0.500488759,0.686217009,0.250244379,0.632453568,0.10459433,0.632453568,-1.0,-1.0
1605,left,1,3,wooden hand+bunny+bottle,Z,./stimuli/B_cropped_v1117/hand_bunny_bottle2/IMG_4752.jpg,bunny,annotator1,14,SiteH,bottle,0.614952224,0.19003279,0.771167033,0.378882166,0.500488759,0.686217009,0.250244379,0.594330401,0.10459433,0.632453568,-1.0,-1.0
1606,left,2,3,wooden hand+bunny+bottle,Z,./stimuli/B_cropped_v1117/hand_bunny_bottle2/IMG_4753.jpg,wooden hand,annotator1,14,SiteH,-1,0.597978256,0.2477063,0.774455761,0.436555675,0.542521994,0.749755621,0.250244379,0.671554252,0.064516129,0.671554252,-1.0,-1.0
1607,left,2,3,wooden hand+bunny+bottle,Z,./stimuli/B_cropped_v1117/hand_bunny_bottle2/IMG_4754.jpg,bunny,annotator1,18,SiteH,-1,0.58069974,0.248977243,0.768273867,0.435284732,0.542521994,0.744868035,0.250244379,0.671554252,0.078201369,0.671554252,-1.0,-1.0
1608,left,2,3,wooden hand+bunny+bottle,Z,./stimuli/B_cropped_v1117/hand_bunny_bottle2/IMG_4755.jpg,bottle,annotator1,12,SiteH,-1,0.580002691,0.255079916,0.741600437,0.429182059,0.542521994,0.744868035,0.250244379,0.671554252,0.064516129,0.671554252,-1.0,-1.0
1609,left,2,3,wooden hand+bunny+bottle,Z,./stimuli/B_cropped_v1117/hand_bunny_bottle2/IMG_4756.jpg,wooden hand,annotator1,12,SiteH,wooden hand,0.603198337,0.24086368,0.769235681,0.429713055,0.542521994,0.744868035,0.250244379,0.671554252,0.064516129,0.671554252,-1.0,-1.0
1610,left,2,3,wooden hand+bunny+bottle,Z,./stimuli/B_cropped_v1117/hand_bunny_bottle2/IMG_4757.jpg,bunny,annotator1,8,SiteH,wooden hand,0.611221287,0.237931128,0.76121273,0.426780504,0.542521994,0.744868035,0.250244379,0.671554252,0.078201369,0.671554252,-1.0,-1.0
1611,left,2,3,wooden hand+bunny+bottle,Z,./stimuli/B_cropped_v1117/hand_bunny_bottle2/IMG_4758.jpg,bottle,annotator1,12,SiteH,wooden hand,0.645217456,0.24086368,0.756542075,0.429713055,0.542521994,0.744868035,0.250244379,0.671554252,0.078201369,0.671554252,-1.0,-1.0
1612,left,2,3,wooden hand+bunny+bottle,Z,./stimuli/B_cropped_v1117/hand_bunny_bottle2/IMG_4759.jpg,bunny,annotator1,18,SiteH,bunny,0.599491082,0.255012812,0.749482525,0.435114265,0.548387097,0.744868035,0.272727273,0.769305963,0.078201369,0.671554252,-1.0,-1.0
1613,left,2,3,wooden hand+bunny+bottle,Z,./stimuli/B_cropped_v1117/hand_bunny_bottle2/IMG_4760.jpg,wooden hand,annotator1,10,SiteH,bunny,0.596558531,0.2477063,0.746549974,0.436555675,0.542521994,0.744868035,0.250244379,0.671554252,0.078201369,0.671554252,-1.0,-1.0
1614,left,2,3,wooden hand+bunny+bottle,Z,./stimuli/B_cropped_v1117/hand_bunny_bottle2/IMG_4761.jpg,bottle,annotator1,4,SiteH,bunny,0.599491082,0.245067174,0.749482525,0.431374664,0.500488759,0.744868035,0.250244379,0.769305963,0.064516129,0.671554252,-1.0,-1.0
1615,left,2,3,wooden hand+bunny+bottle,Z,./stimuli/B_cropped_v1117/hand_bunny_bottle2/IMG_4762.jpg,bottle,annotator1,3,SiteH,bottle,0.598457961,0.245237641,0.734875373,0.425339094,0.542521994,0.744868035,0.250244379,0.671554252,0.078201369,0.671554252,-1.0,-1.0
1616,left,2,3,wooden hand+bunny+bottle,Z,./stimuli/B_cropped_v1117/hand_bunny_bottle2/IMG_4763.jpg,wooden hand,annotator1,2,SiteH,bottle,0.595627881,0.237417505,0.737705452,0.417518957,0.542521994,0.744868035,0.250244379,0.671554252,0.078201369,0.671554252,-1.0,-1.0
1617,left,2,3,wooden hand+bunny+bottle,Z,./stimuli/B_cropped_v1117/hand_bunny_bottle2/IMG_4764.jpg,bunny,annotator1,6,SiteH,bottle,0.596558531,0.241394676,0.746549974,0.415496819,0.542521994,0.744868035,0.250244379,0.671554252,0.078201369,0.671554252,-1.0,-1.0
1618,left,3,3,wooden hand+bunny+bottle,Z,./stimuli/B_cropped_v1117/hand_bunny_bottle2/IMG_4790.jpg,wooden hand,annotator1,2,SiteH,-1,0.621918371,0.231381935,0.758335783,0.417689424,0.721407625,0.769305963,0.335288368,0.769305963,0.10459433,0.671554252,-1.0,-1.0
1619,left,3,3,wooden hand+bunny+bottle,Z,./stimuli/B_cropped_v1117/hand_bunny_bottle2/IMG_4791.jpg,bunny,annotator1,15,SiteH,-1,0.608550179,0.248237296,0.740423428,0.422339439,0.721407625,0.769305963,0.335288368,0.769305963,0.10459433,0.632453568,-1.0,-1.0
1620,left,3,3,wooden hand+bunny+bottle,Z,./stimuli/B_cropped_v1117/hand_bunny_bottle2/IMG_4792.jpg,bottle,annotator1,4,SiteH,-1,0.591670945,0.253497467,0.741662388,0.422944371,0.721407625,0.769305963,0.302052786,0.721407625,0.099706745,0.671554252,-1.0,-1.0
1621,left,3,3,wooden hand+bunny+bottle,Z,./stimuli/B_cropped_v1117/hand_bunny_bottle2/IMG_4793.jpg,wooden hand,annotator1,16,SiteH,wooden hand,0.627123004,0.234314486,0.758996253,0.420621975,0.721407625,0.769305963,0.335288368,0.744868035,0.10459433,0.632453568,-1.0,-1.0
1622,left,3,3,wooden hand+bunny+bottle,Z,./stimuli/B_cropped_v1117/hand_bunny_bottle2/IMG_4794.jpg,bunny,annotator1,13,SiteH,wooden hand,0.618063907,0.234314486,0.76805535,0.420621975,0.721407625,0.769305963,0.335288368,0.744868035,0.10459433,0.632453568,-1.0,-1.0
1623,left,3,3,wooden hand+bunny+bottle,Z,./stimuli/B_cropped_v1117/hand_bunny_bottle2/IMG_4795.jpg,bottle,annotator1,17,SiteH,wooden hand,0.622020843,0.234314486,0.764098414,0.420621975,0.721407625,0.769305963,0.335288368,0.744868035,0.099706745,0.632453568,-1.0,-1.0
1624,left,3,3,wooden hand+bunny+bottle,Z,./stimuli/B_cropped_v1117/hand_bunny_bottle2/IMG_4796.jpg,bunny,annotator1,1,SiteH,bunny,0.608550179,0.238395022,0.740423428,0.418496474,0.721407625,0.769305963,0.335288368,0.744868035,0.10459433,0.632453568,-1.0,-1.0
1625,left,3,3,wooden hand+bunny+bottle,Z,./stimuli/B_cropped_v1117/hand_bunny_bottle2/IMG_4797.jpg,wooden hand,annotator1,15,SiteH,bunny,0.608550179,0.248237296,0.740423428,0.422339439,0.721407625,0.769305963,0.335288368,0.744868035,0.10459433,0.632453568,-1.0,-1.0
1626,left,3,3,wooden hand+bunny+bottle,Z,./stimuli/B_cropped_v1117/hand_bunny_bottle2/IMG_4798.jpg,bottle,annotator1,2,SiteH,bunny,0.611221287,0.248237296,0.76121273,0.422339439,0.721407625,0.769305963,0.335288368,0.769305963,0.10459433,0.632453568,-1.0,-1.0
1627,left,3,3,wooden hand+bunny+bottle,Z,./stimuli/B_cropped_v1117/hand_bunny_bottle2/IMG_4799.jpg,bottle,annotator1,0,SiteH,bottle,0.588999837,0.250564916,0.720873086,0.420011819,0.721407625,0.744868035,0.335288368,0.744868035,0.10459433,0.632453568,-1.0,-1.0
1628,left,3,3,wooden hand+bunny+bottle,Z,./stimuli/B_cropped_v1117/hand_bunny_bottle2/IMG_4800.jpg,wooden hand,annotator1,8,SiteH,bottle,0.598343897,0.253940172,0.723259231,0.416636563,0.721407625,0.769305963,0.335288368,0.744868035,0.10459433,0.632453568,-1.0,-1.0
1629,left,3,3,wooden hand+bunny+bottle,Z,./stimuli/B_cropped_v1117/hand_bunny_bottle2/IMG_4801.jpg,bunny,annotator1,6,SiteH,bottle,0.594864939,0.253497467,0.726738189,0.422944371,0.721407625,0.769305963,0.335288368,0.744868035,0.10459433,0.632453568,-1.0,-1.0
1630,right,1,4,wooden hand+bunny+kettle+bottle,Z,./stimuli/B_cropped_v1117/hand_bunny_kettle_bottle2/IMG_4324.jpg,wooden hand,annotator2,5,SiteH,-1,0.18508578,0.092224998,0.346683526,0.314422118,0.935483871,0.481915934,0.832844575,0.500488759,0.671554252,0.671554252,0.500488759,0.671554252
1631,right,1,4,wooden hand+bunny+kettle+bottle,Z,./stimuli/B_cropped_v1117/hand_bunny_kettle_bottle2/IMG_4325.jpg,bunny,annotator2,4,SiteH,-1,0.17824316,0.100045135,0.339840906,0.322242255,0.935483871,0.470185728,0.832844575,0.500488759,0.671554252,0.671554252,0.500488759,0.671554252
1632,right,1,4,wooden hand+bunny+kettle+bottle,Z,./stimuli/B_cropped_v1117/hand_bunny_kettle_bottle2/IMG_4326.jpg,kettle,annotator2,16,SiteH,-1,0.169445506,0.118408665,0.331043252,0.333204238,0.935483871,0.481915934,0.832844575,0.500488759,0.671554252,0.671554252,0.500488759,0.671554252
1633,right,1,4,wooden hand+bunny+kettle+bottle,Z,./stimuli/B_cropped_v1117/hand_bunny_kettle_bottle2/IMG_4327.jpg,bottle,annotator2,4,SiteH,-1,0.149895164,0.096992908,0.31149291,0.325294482,0.935483871,0.500488759,0.832844575,0.500488759,0.671554252,0.671554252,0.500488759,0.671554252
1634,right,1,4,wooden hand+bunny+kettle+bottle,Z,./stimuli/B_cropped_v1117/hand_bunny_kettle_bottle2/IMG_4328.jpg,wooden hand,annotator2,1,SiteH,wooden hand,0.216248772,0.103015749,0.352666184,0.319271641,0.935483871,0.481915934,0.85,0.55,0.671554252,0.671554252,0.500488759,0.671554252
1635,right,1,4,wooden hand+bunny+kettle+bottle,Z,./stimuli/B_cropped_v1117/hand_bunny_kettle_bottle2/IMG_4329.jpg,bunny,annotator2,11,SiteH,wooden hand,0.216248772,0.103015749,0.352666184,0.319271641,0.935483871,0.481915934,0.832844575,0.500488759,0.671554252,0.671554252,0.500488759,0.671554252
1636,right,1,4,wooden hand+bunny+kettle+bottle,Z,./stimuli/B_cropped_v1117/hand_bunny_kettle_bottle2/IMG_4330.jpg,kettle,annotator2,13,SiteH,wooden hand,0.216248772,0.104970784,0.352666184,0.321226675,0.935483871,0.481915934,0.832844575,0.500488759,0.671554252,0.671554252,0.500488759,0.671554252
1637,right,1,4,wooden hand+bunny+kettle+bottle,Z,./stimuli/B_cropped_v1117/hand_bunny_kettle_bottle2/IMG_4331.jpg,bottle,annotator2,11,SiteH,wooden hand,0.216248772,0.104970784,0.352666184,0.321226675,0.935483871,0.500488759,0.832844575,0.500488759,0.671554252,0.671554252,0.500488759,0.671554252
1638,right,1,4,wooden hand+bunny+kettle+bottle,Z,./stimuli/B_cropped_v1117/hand_bunny_kettle_bottle2/IMG_4332.jpg,bunny,annotator2,12,SiteH,bunny,0.179220677,0.111813403,0.340818424,0.328069295,0.935483871,0.481915934,0.832844575,0.500488759,0.671554252,0.671554252,0.500488759,0.671554252
1639,right,1,4,wooden hand+bunny+kettle+bottle,Z,./stimuli/B_cropped_v1117/hand_bunny_kettle_bottle2/IMG_4333.jpg,wooden hand,annotator2,4,SiteH,bunny,0.179220677,0.111813403,0.340818424,0.328069295,0.935483871,0.481915934,0.85,0.55,0.671554252,0.671554252,0.500488759,0.671554252
1640,right,1,4,wooden hand+bunny+kettle+bottle,Z,./stimuli/B_cropped_v1117/hand_bunny_kettle_bottle2/IMG_4334.jpg,kettle,annotator2,16,SiteH,bunny,0.179220677,0.111813403,0.340818424,0.328069295,0.935483871,0.481915934,0.832844575,0.500488759,0.671554252,0.671554252,0.500488759,0.671554252
1641,right,1,4,wooden hand+bunny+kettle+bottle,Z,./stimuli/B_cropped_v1117/hand_bunny_kettle_bottle2/IMG_4335.jpg,bottle,annotator2,8,SiteH,bunny,0.179220677,0.111813403,0.340818424,0.328069295,0.935483871,0.481915934,0.832844575,0.500488759,0.671554252,0.671554252,0.500488759,0.671554252
1642,right,1,4,wooden hand+bunny+kettle+bottle,Z,./stimuli/B_cropped_v1117/hand_bunny_kettle_bottle2/IMG_4336.jpg,kettle,annotator2,19,SiteH,kettle,0.149895164,0.094180032,0.31149291,0.316377152,0.935483871,0.500488759,0.832844575,0.500488759,0.671554252,0.671554252,0.500488759,0.671554252
1643,right,1,4,wooden hand+bunny+kettle+bottle,Z,./stimuli/B_cropped_v1117/hand_bunny_kettle_bottle2/IMG_4337.jpg,wooden hand,annotator2,1,SiteH,kettle,0.149895164,0.094180032,0.31149291,0.316377152,0.935483871,0.500488759,0.832844575,0.500488759,0.671554252,0.671554252,0.500488759,0.671554252
1644,right,1,4,wooden hand+bunny+kettle+bottle,Z,./stimuli/B_cropped_v1117/hand_bunny_kettle_bottle2/IMG_4338.jpg,bunny,annotator2,17,SiteH,kettle,0.149895164,0.094180032,0.31149291,0.316377152,0.935483871,0.481915934,0.832844575,0.500488759,0.671554252,0.671554252,0.500488759,0.671554252
1645,right,1,4,wooden hand+bunny+kettle+bottle,Z,./stimuli/B_cropped_v1117/hand_bunny_kettle_bottle2/IMG_4339.jpg,bottle,annotator2,14,SiteH,kettle,0.149895164,0.094180032,0.31149291,0.316377152,0.935483871,0.500488759,0.832844575,0.500488759,0.671554252,0.671554252,0.500488759,0.671554252
1646,right,1,4,wooden hand+bunny+kettle+bottle,Z,./stimuli/B_cropped_v1117/hand_bunny_kettle_bottle2/IMG_4340.jpg,bottle,annotator2,14,SiteH,bottle,0.139142476,0.100045135,0.300740222,0.322242255,0.935483871,0.500488759,0.832844575,0.500488759,0.671554252,0.671554252,0.500488759,0.671554252
1647,right,1,4,wooden hand+bunny+kettle+bottle,Z,./stimuli/B_cropped_v1117/hand_bunny_kettle_bottle2/IMG_4341.jpg,wooden hand,annotator2,12,SiteH,bottle,0.139142476,0.100045135,0.300740222,0.322242255,0.935483871,0.481915934,0.832844575,0.500488759,0.671554252,0.671554252,0.500488759,0.671554252
1648,right,1,4,wooden hand+bunny+kettle+bottle,Z,./stimuli/B_cropped_v1117/hand_bunny_kettle_bottle2/IMG_4342.jpg,bunny,annotator2,1,SiteH,bottle,0.139142476,0.100045135,0.300740222,0.322242255,0.935483871,0.500488759,0.832844575,0.500488759,0.671554252,0.671554252,0.500488759,0.671554252
1649,right,1,4,wooden hand+bunny+kettle+bottle,Z,./stimuli/B_cropped_v1117/hand_bunny_kettle_bottle2/IMG_4343.jpg,kettle,annotator2,6,SiteH,bottle,0.139142476,0.100045135,0.300740222,0.322242255,0.935483871,0.500488759,0.832844575,0.500488759,0.671554252,0.671554252,0.500488759,0.671554252
1650,right,2,4,wooden hand+bunny+kettle+bottle,Z,./stimuli/B_cropped_v1117/hand_bunny_kettle_bottle2/IMG_4344.jpg,wooden hand,annotator2,6,SiteH,-1,0.153805232,0.067825134,0.315402979,0.284081025,0.942326491,0.407624633,0.811339198,0.500488759,0.594330401,0.671554252,0.335288368,0.671554252
1651,right,2,4,wooden hand+bunny+kettle+bottle,Z,./stimuli/B_cropped_v1117/hand_bunny_kettle_bottle2/IMG_4345.jpg,bunny,annotator2,13,SiteH,-1,0.145007578,0.071735202,0.306605325,0.287991093,0.935483871,0.407624633,0.811339198,0.500488759,0.594330401,0.671554252,0.335288368,0.671554252
1652,right,2,4,wooden hand+bunny+kettle+bottle,Z,./stimuli/B_cropped_v1117/hand_bunny_kettle_bottle2/IMG_4346.jpg,kettle,annotator2,10,SiteH,-1,0.124479719,0.086237919,0.286077466,0.291083684,0.935483871,0.407624633,0.811339198,0.500488759,0.594330401,0.671554252,0.335288368,0.671554252
1653,right,2,4,wooden hand+bunny+kettle+bottle,Z,./stimuli/B_cropped_v1117/hand_bunny_kettle_bottle2/IMG_4347.jpg,bottle,annotator2,6,SiteH,-1,0.107861928,0.085541583,0.269459675,0.29178002,0.942326491,0.407624633,0.811339198,0.500488759,0.594330401,0.671554252,0.335288368,0.671554252
1654,right,2,4,wooden hand+bunny+kettle+bottle,Z,./stimuli/B_cropped_v1117/hand_bunny_kettle_bottle2/IMG_4348.jpg,wooden hand,annotator2,3,SiteH,wooden hand,0.175248658,0.094236114,0.325240101,0.283085489,0.942326491,0.407624633,0.811339198,0.500488759,0.594330401,0.671554252,0.335288368,0.671554252
1655,right,2,4,wooden hand+bunny+kettle+bottle,Z,./stimuli/B_cropped_v1117/hand_bunny_kettle_bottle2/IMG_4349.jpg,bunny,annotator2,15,SiteH,wooden hand,0.179205593,0.092297113,0.321283165,0.28502449,0.942326491,0.407624633,0.811339198,0.500488759,0.594330401,0.671554252,0.335288368,0.671554252
1656,right,2,4,wooden hand+bunny+kettle+bottle,Z,./stimuli/B_cropped_v1117/hand_bunny_kettle_bottle2/IMG_4350.jpg,kettle,annotator2,18,SiteH,wooden hand,0.175248658,0.092297113,0.325240101,0.28502449,0.935483871,0.403714565,0.811339198,0.500488759,0.594330401,0.671554252,0.335288368,0.744868035
